date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,12:00:46,1,64,100,500,0.0020,0.3600,0.0833,225
2026-03-17,12:00:46,1,64,200,200,0.0023,0.3600,0.1460,225
2026-03-17,12:00:46,1,64,500,300,0.0038,0.3600,0.1029,225
2026-03-17,12:00:46,1,64,400,100,0.0053,0.3600,0.2403,225
2026-03-17,12:00:46,1,64,100,600,0.0020,0.3600,0.0930,225
2026-03-17,12:00:46,1,64,200,300,0.0023,0.3600,0.1533,225
2026-03-17,12:00:46,1,64,100,700,0.0020,0.3600,0.0884,225
2026-03-17,12:00:46,1,64,500,400,0.0038,0.3600,0.1552,225
2026-03-17,12:00:46,1,64,100,800,0.0020,0.3600,0.0965,225
2026-03-17,12:00:46,1,64,200,400,0.0023,0.3600,0.1495,225
2026-03-17,12:00:46,1,64,400,200,0.0053,0.3600,0.2409,225
2026-03-17,12:00:46,1,64,500,500,0.0038,0.3600,0.1484,225
2026-03-17,12:00:46,1,64,100,900,0.0020,0.3600,0.1258,225
2026-03-17,12:00:46,1,64,600,100,0.0033,0.3600,0.1509,225
2026-03-17,12:00:46,1,64,100,1000,0.0020,0.3600,0.1355,225
2026-03-17,12:00:46,1,64,500,600,0.0038,0.3600,0.1496,225
2026-03-17,12:00:46,1,64,200,500,0.0023,0.3600,0.2355,225
2026-03-17,12:00:46,1,64,400,300,0.0053,0.3600,0.2359,225
2026-03-17,12:00:46,1,64,600,200,0.0033,0.3600,0.1537,225
2026-03-17,12:00:46,1,64,500,700,0.0038,0.3600,0.1504,225
2026-03-17,12:00:46,1,64,600,300,0.0033,0.3600,0.1532,225
2026-03-17,12:00:46,1,64,200,600,0.0023,0.3600,0.2380,225
2026-03-17,12:00:46,1,64,400,400,0.0053,0.3600,0.2417,225
2026-03-17,12:00:46,1,64,500,800,0.0038,0.3600,0.1503,225
2026-03-17,12:00:46,1,64,600,400,0.0033,0.3600,0.1619,225
2026-03-17,12:00:46,3,16,200,100,0.0331,0.7600,0.4671,175
2026-03-17,12:00:46,1,64,500,900,0.0038,0.3600,0.1491,225
2026-03-17,12:00:46,1,64,200,700,0.0023,0.3600,0.2373,225
2026-03-17,12:00:46,1,64,400,500,0.0053,0.3600,0.2375,225
2026-03-17,12:00:46,1,64,600,500,0.0033,0.3600,0.1612,225
2026-03-17,12:00:46,1,64,500,1000,0.0038,0.3600,0.1511,225
2026-03-17,12:00:46,1,64,300,100,0.0055,0.3600,0.2363,225
2026-03-17,12:00:46,1,64,800,100,0.0055,0.3600,0.2449,225
2026-03-17,12:00:46,1,64,600,600,0.0033,0.3600,0.1461,225
2026-03-17,12:00:46,1,64,200,800,0.0023,0.3600,0.2346,225
2026-03-17,12:00:46,1,64,400,600,0.0053,0.3600,0.2423,225
2026-03-17,12:00:46,3,16,200,200,0.0331,0.7600,0.4632,175
2026-03-17,12:00:46,1,64,300,200,0.0055,0.3600,0.2299,225
2026-03-17,12:00:46,1,64,900,100,0.0034,0.3600,0.1461,225
2026-03-17,12:00:46,1,64,800,200,0.0055,0.3600,0.2390,225
2026-03-17,12:00:46,1,64,600,700,0.0033,0.3600,0.2150,225
2026-03-17,12:00:46,1,64,200,900,0.0023,0.3600,0.2258,225
2026-03-17,12:00:46,3,16,200,300,0.0331,0.7600,0.2727,175
2026-03-17,12:00:46,1,64,400,700,0.0053,0.3600,0.2334,225
2026-03-17,12:00:46,3,16,100,100,0.0324,0.7600,0.4810,175
2026-03-17,12:00:46,1,64,1000,100,0.0054,0.3600,0.2393,225
2026-03-17,12:00:46,1,64,900,200,0.0034,0.3600,0.1468,225
2026-03-17,12:00:46,1,64,300,300,0.0055,0.3600,0.2291,225
2026-03-17,12:00:46,3,16,600,100,0.0188,0.7600,0.3315,175
2026-03-17,12:00:46,1,64,800,300,0.0055,0.3600,0.2428,225
2026-03-17,12:00:46,1,64,600,800,0.0033,0.3600,0.2404,225
2026-03-17,12:00:46,1,64,200,1000,0.0023,0.3600,0.2410,225
