date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:26:03,1,16,100,400,0.0090,0.34444444444444444,0.1976,450
2026-03-16,20:26:03,1,32,900,200,0.0234,0.34444444444444444,0.5195,450
2026-03-16,20:26:03,1,48,500,100,0.0227,0.34444444444444444,0.4727,450
2026-03-16,20:26:03,1,32,600,200,0.0139,0.34444444444444444,0.5043,450
2026-03-16,20:26:03,1,48,600,100,0.0128,0.34444444444444444,0.3037,450
2026-03-16,20:26:03,1,48,700,300,0.0128,0.34444444444444444,0.3055,450
2026-03-16,20:26:03,1,48,300,500,0.0119,0.34444444444444444,0.2948,450
2026-03-16,20:26:03,1,32,500,100,0.0244,0.34444444444444444,0.5214,450
2026-03-16,20:26:03,1,16,300,100,0.0245,0.34444444444444444,0.5190,450
2026-03-16,20:26:03,1,32,800,100,0.0142,0.34444444444444444,0.3225,450
2026-03-16,20:26:03,1,32,1000,200,0.0230,0.34444444444444444,0.5152,450
2026-03-16,20:26:03,1,32,200,500,0.0079,0.34444444444444444,0.1637,450
2026-03-16,20:26:03,1,32,300,200,0.0143,0.34444444444444444,0.3211,450
2026-03-16,20:26:03,1,48,200,100,0.0131,0.34444444444444444,0.2645,450
2026-03-16,20:26:03,1,16,200,300,0.0134,0.34444444444444444,0.3220,450
2026-03-16,20:26:03,1,48,900,200,0.0220,0.34444444444444444,0.4811,450
2026-03-16,20:26:03,1,16,100,500,0.0090,0.34444444444444444,0.1956,450
2026-03-16,20:26:03,1,16,700,200,0.0135,0.34444444444444444,0.3239,450
2026-03-16,20:26:03,1,32,400,100,0.0252,0.34444444444444444,0.5138,450
2026-03-16,20:26:03,1,48,1000,100,0.0131,0.34444444444444444,0.3011,450
2026-03-16,20:26:03,1,16,600,200,0.0141,0.34444444444444444,0.3178,450
2026-03-16,20:26:03,1,16,1000,200,0.0237,0.34444444444444444,0.5161,450
2026-03-16,20:26:03,1,32,700,300,0.0131,0.34444444444444444,0.3230,450
2026-03-16,20:26:03,1,48,400,200,0.0135,0.34444444444444444,0.3010,450
